"","td","code","target"
"44357","T149","A718",1
"44358","T149","A722",1
"44359","T149","A723",2
"44360","T149","A724",2
"44361","T149","A729",4
"44362","T149","A730",0
"44363","T149","A733",3
"44364","T149","A736",1
"44365","T149","A738",3
"44366","T149","A740",1
"44367","T149","A746",0
"44368","T149","A747",2
"44369","T149","A752",3
"44370","T149","A753",4
"44371","T149","A754",2
"44372","T149","A755",1
"44373","T149","A759",1
"44374","T149","A762",3
"44375","T149","A766",3
"44376","T149","A767",4
"44377","T149","A772",3
"44378","T149","A775",1
"44379","T149","A779",4
"44380","T149","A784",4
"44381","T149","A786",3
"44382","T149","A788",2
"44383","T149","A789",3
"44384","T149","A791",3
"44385","T149","A792",4
"44386","T149","A794",3
"44387","T149","A795",4
"44388","T149","A798",3
"44389","T149","A799",4
"44390","T150","A005",4
"44391","T150","A006",3
"44392","T150","A007",3
"44393","T150","A008",4
"44394","T150","A012",3
"44395","T150","A013",0
"44396","T150","A016",4
"44397","T150","A017",1
"44398","T150","A019",2
"44399","T150","A021",2
"44400","T150","A022",0
"44401","T150","A024",1
"44402","T150","A030",3
"44403","T150","A031",1
"44404","T150","A032",4
"44405","T150","A033",0
"44406","T150","A034",3
"44407","T150","A037",1
"44408","T150","A039",4
"44409","T150","A040",0
"44410","T150","A041",4
"44411","T150","A042",2
"44412","T150","A043",1
"44413","T150","A044",0
"44414","T150","A045",1
"44415","T150","A046",3
"44416","T150","A048",2
"44417","T150","A050",4
"44418","T150","A052",3
"44419","T150","A054",3
"44420","T150","A057",1
"44421","T150","A060",3
"44422","T150","A062",2
"44423","T150","A066",4
"44424","T150","A067",0
"44425","T150","A069",2
"44426","T150","A072",4
"44427","T150","A074",2
"44428","T150","A075",3
"44429","T150","A080",4
"44430","T150","A086",3
"44431","T150","A087",3
"44432","T150","A094",3
"44433","T150","A097",0
"44434","T150","A099",0
"44435","T150","A101",1
"44436","T150","A105",2
"44437","T150","A107",2
"44438","T150","A108",2
"44439","T150","A110",0
"44440","T150","A111",2
"44441","T150","A115",0
"44442","T150","A116",0
"44443","T150","A118",3
"44444","T150","A119",3
"44445","T150","A120",4
"44446","T150","A122",0
"44447","T150","A123",4
"44448","T150","A124",1
"44449","T150","A126",1
"44450","T150","A127",4
"44451","T150","A133",4
"44452","T150","A134",0
"44453","T150","A135",0
"44454","T150","A141",1
"44455","T150","A144",3
"44456","T150","A146",0
"44457","T150","A147",1
"44458","T150","A148",2
"44459","T150","A149",2
"44460","T150","A154",0
"44461","T150","A155",1
"44462","T150","A158",3
"44463","T150","A159",2
"44464","T150","A162",1
"44465","T150","A163",1
"44466","T150","A165",0
"44467","T150","A166",1
"44468","T150","A168",1
"44469","T150","A171",2
"44470","T150","A172",2
"44471","T150","A175",0
"44472","T150","A181",2
"44473","T150","A183",4
"44474","T150","A185",3
"44475","T150","A188",3
"44476","T150","A191",0
"44477","T150","A194",3
"44478","T150","A195",1
"44479","T150","A196",0
"44480","T150","A197",4
"44481","T150","A199",2
"44482","T150","A200",4
"44483","T150","A201",1
"44484","T150","A204",1
"44485","T150","A206",3
"44486","T150","A207",4
"44487","T150","A215",2
"44488","T150","A216",1
"44489","T150","A217",1
"44490","T150","A223",1
"44491","T150","A225",0
"44492","T150","A230",3
"44493","T150","A237",2
"44494","T150","A238",2
"44495","T150","A239",2
"44496","T150","A243",3
"44497","T150","A244",3
"44498","T150","A245",1
"44499","T150","A250",3
"44500","T150","A253",0
"44501","T150","A254",2
"44502","T150","A257",4
"44503","T150","A259",0
"44504","T150","A261",1
"44505","T150","A265",3
"44506","T150","A269",1
"44507","T150","A271",3
"44508","T150","A273",2
"44509","T150","A274",3
"44510","T150","A277",1
"44511","T150","A280",3
"44512","T150","A281",0
"44513","T150","A284",4
"44514","T150","A285",2
"44515","T150","A287",2
"44516","T150","A297",0
"44517","T150","A298",4
"44518","T150","A303",1
"44519","T150","A304",4
"44520","T150","A305",1
"44521","T150","A306",2
"44522","T150","A308",0
"44523","T150","A310",3
"44524","T150","A314",2
"44525","T150","A317",1
"44526","T150","A319",4
"44527","T150","A320",4
"44528","T150","A323",2
"44529","T150","A324",2
"44530","T150","A325",2
"44531","T150","A326",0
"44532","T150","A327",4
"44533","T150","A329",1
"44534","T150","A330",4
"44535","T150","A331",3
"44536","T150","A340",3
"44537","T150","A343",4
"44538","T150","A349",1
"44539","T150","A352",0
"44540","T150","A355",0
"44541","T150","A358",1
"44542","T150","A360",3
"44543","T150","A361",0
"44544","T150","A363",2
"44545","T150","A365",0
"44546","T150","A366",0
"44547","T150","A370",4
"44548","T150","A376",1
"44549","T150","A377",2
"44550","T150","A379",1
"44551","T150","A381",2
"44552","T150","A382",2
"44553","T150","A384",1
"44554","T150","A390",1
"44555","T150","A391",2
"44556","T150","A392",0
"44557","T150","A394",2
"44558","T150","A397",4
"44559","T150","A400",4
"44560","T150","A408",3
"44561","T150","A411",4
"44562","T150","A414",3
"44563","T150","A415",0
"44564","T150","A417",3
"44565","T150","A418",4
"44566","T150","A422",0
"44567","T150","A424",2
"44568","T150","A425",3
"44569","T150","A427",0
"44570","T150","A429",3
"44571","T150","A430",2
"44572","T150","A431",2
"44573","T150","A432",0
"44574","T150","A434",1
"44575","T150","A437",4
"44576","T150","A439",3
"44577","T150","A442",1
"44578","T150","A443",0
"44579","T150","A444",2
"44580","T150","A452",1
"44581","T150","A462",4
"44582","T150","A464",1
"44583","T150","A468",4
"44584","T150","A473",4
"44585","T150","A478",0
"44586","T150","A479",1
"44587","T150","A483",1
"44588","T150","A484",3
"44589","T150","A485",1
"44590","T150","A487",3
"44591","T150","A488",4
"44592","T150","A489",0
"44593","T150","A491",0
"44594","T150","A494",0
"44595","T150","A496",3
"44596","T150","A501",4
"44597","T150","A504",1
"44598","T150","A505",3
"44599","T150","A506",2
"44600","T150","A509",3
"44601","T150","A517",2
"44602","T150","A518",2
"44603","T150","A520",1
"44604","T150","A525",3
"44605","T150","A528",0
"44606","T150","A529",2
"44607","T150","A530",1
"44608","T150","A538",0
"44609","T150","A540",0
"44610","T150","A548",4
"44611","T150","A550",3
"44612","T150","A552",0
"44613","T150","A553",1
"44614","T150","A557",4
"44615","T150","A564",2
"44616","T150","A574",3
"44617","T150","A586",4
"44618","T150","A587",0
"44619","T150","A591",4
"44620","T150","A594",4
"44621","T150","A595",3
"44622","T150","A599",1
"44623","T150","A605",1
"44624","T150","A606",3
"44625","T150","A609",3
"44626","T150","A610",1
"44627","T150","A613",2
"44628","T150","A614",4
"44629","T150","A616",0
"44630","T150","A627",3
"44631","T150","A628",2
"44632","T150","A631",4
"44633","T150","A632",1
"44634","T150","A634",2
"44635","T150","A636",3
"44636","T150","A637",3
"44637","T150","A638",4
"44638","T150","A641",4
"44639","T150","A642",0
"44640","T150","A643",1
"44641","T150","A645",0
"44642","T150","A648",4
"44643","T150","A649",3
"44644","T150","A653",4
"44645","T150","A658",1
"44646","T150","A659",1
"44647","T150","A662",0
"44648","T150","A664",1
"44649","T150","A665",0
"44650","T150","A666",4
"44651","T150","A668",2
"44652","T150","A670",1
"44653","T150","A673",4
"44654","T150","A674",1
"44655","T150","A676",0
"44656","T150","A679",0
"44657","T150","A682",0
"44658","T150","A683",2
"44659","T150","A688",3
"44660","T150","A690",3
"44661","T150","A692",3
"44662","T150","A696",4
"44663","T150","A697",3
"44664","T150","A698",0
"44665","T150","A699",1
"44666","T150","A700",1
"44667","T150","A701",1
"44668","T150","A702",2
"44669","T150","A706",2
"44670","T150","A708",2
"44671","T150","A709",3
"44672","T150","A710",2
"44673","T150","A716",2
"44674","T150","A717",4
"44675","T150","A718",1
"44676","T150","A722",3
"44677","T150","A723",4
"44678","T150","A724",0
"44679","T150","A729",0
"44680","T150","A730",3
"44681","T150","A733",4
"44682","T150","A736",4
"44683","T150","A738",0
"44684","T150","A740",2
"44685","T150","A746",0
"44686","T150","A747",3
"44687","T150","A752",4
"44688","T150","A753",1
"44689","T150","A754",1
"44690","T150","A755",1
"44691","T150","A756",1
"44692","T150","A759",0
"44693","T150","A762",0
"44694","T150","A766",4
"44695","T150","A767",3
"44696","T150","A772",4
"44697","T150","A775",4
"44698","T150","A779",0
"44699","T150","A784",0
"44700","T150","A786",4
"44701","T150","A788",3
"44702","T150","A789",4
"44703","T150","A791",4
"44704","T150","A792",1
"44705","T150","A794",2
"44706","T150","A795",1
"44707","T150","A798",4
"44708","T150","A799",2
"44709","T151","A005",1
"44710","T151","A006",1
"44711","T151","A007",1
"44712","T151","A008",4
"44713","T151","A012",0
"44714","T151","A013",3
"44715","T151","A016",2
"44716","T151","A017",0
"44717","T151","A019",4
"44718","T151","A021",1
"44719","T151","A022",3
"44720","T151","A024",1
"44721","T151","A030",0
"44722","T151","A031",3
"44723","T151","A032",1
"44724","T151","A033",0
"44725","T151","A034",3
"44726","T151","A037",0
"44727","T151","A039",2
"44728","T151","A040",2
"44729","T151","A041",0
"44730","T151","A043",0
"44731","T151","A045",4
"44732","T151","A046",2
"44733","T151","A048",4
"44734","T151","A050",3
"44735","T151","A052",4
"44736","T151","A054",0
"44737","T151","A057",4
"44738","T151","A060",3
"44739","T151","A062",2
"44740","T151","A066",4
"44741","T151","A067",2
"44742","T151","A069",0
"44743","T151","A072",2
"44744","T151","A074",2
"44745","T151","A075",1
"44746","T151","A080",1
"44747","T151","A086",1
"44748","T151","A087",4
"44749","T151","A094",3
"44750","T151","A097",4
"44751","T151","A099",3
"44752","T151","A101",1
"44753","T151","A105",0
"44754","T151","A107",0
"44755","T151","A108",3
"44756","T151","A111",2
"44757","T151","A115",0
"44758","T151","A116",2
"44759","T151","A118",1
"44760","T151","A119",3
"44761","T151","A120",2
"44762","T151","A122",2
"44763","T151","A123",2
"44764","T151","A124",1
"44765","T151","A127",1
"44766","T151","A133",2
"44767","T151","A134",4
"44768","T151","A135",0
"44769","T151","A137",4
"44770","T151","A141",1
"44771","T151","A144",3
"44772","T151","A145",4
"44773","T151","A146",4
"44774","T151","A147",0
"44775","T151","A148",1
"44776","T151","A149",0
"44777","T151","A154",3
"44778","T151","A155",0
"44779","T151","A158",1
"44780","T151","A159",4
"44781","T151","A162",3
"44782","T151","A163",2
"44783","T151","A165",4
"44784","T151","A166",1
"44785","T151","A168",1
"44786","T151","A171",1
"44787","T151","A172",1
"44788","T151","A175",3
"44789","T151","A181",2
"44790","T151","A183",4
"44791","T151","A185",4
"44792","T151","A188",2
"44793","T151","A191",4
"44794","T151","A194",0
"44795","T151","A195",3
"44796","T151","A196",1
"44797","T151","A197",3
"44798","T151","A199",3
"44799","T151","A200",4
"44800","T151","A201",4
"44801","T151","A204",0
"44802","T151","A206",3
"44803","T151","A207",1
"44804","T151","A215",4
"44805","T151","A216",4
"44806","T151","A223",3
"44807","T151","A225",4
"44808","T151","A230",0
"44809","T151","A237",0
"44810","T151","A238",0
"44811","T151","A239",4
"44812","T151","A242",0
"44813","T151","A243",2
"44814","T151","A244",2
"44815","T151","A245",0
"44816","T151","A250",3
"44817","T151","A253",1
"44818","T151","A254",2
"44819","T151","A257",4
"44820","T151","A259",1
"44821","T151","A261",3
"44822","T151","A265",4
"44823","T151","A269",2
"44824","T151","A271",2
"44825","T151","A273",1
"44826","T151","A274",3
"44827","T151","A280",4
"44828","T151","A281",4
"44829","T151","A284",3
"44830","T151","A285",0
"44831","T151","A287",3
"44832","T151","A297",3
"44833","T151","A298",4
"44834","T151","A301",0
"44835","T151","A303",0
"44836","T151","A304",4
"44837","T151","A305",2
"44838","T151","A306",1
"44839","T151","A308",1
"44840","T151","A310",2
"44841","T151","A314",1
"44842","T151","A317",1
"44843","T151","A319",4
"44844","T151","A320",2
"44845","T151","A323",0
"44846","T151","A324",1
"44847","T151","A325",0
"44848","T151","A326",4
"44849","T151","A327",4
"44850","T151","A329",4
"44851","T151","A330",3
"44852","T151","A331",2
"44853","T151","A340",1
"44854","T151","A343",0
"44855","T151","A349",3
"44856","T151","A352",0
"44857","T151","A355",2
"44858","T151","A358",1
"44859","T151","A360",0
"44860","T151","A361",1
"44861","T151","A363",2
"44862","T151","A365",3
"44863","T151","A366",3
"44864","T151","A370",1
"44865","T151","A376",3
"44866","T151","A377",1
"44867","T151","A379",3
"44868","T151","A381",4
"44869","T151","A382",3
"44870","T151","A384",4
"44871","T151","A390",2
"44872","T151","A391",2
"44873","T151","A392",2
"44874","T151","A394",0
"44875","T151","A397",0
"44876","T151","A400",0
"44877","T151","A408",3
"44878","T151","A411",3
"44879","T151","A414",2
"44880","T151","A415",3
"44881","T151","A417",0
"44882","T151","A418",4
"44883","T151","A422",0
"44884","T151","A424",2
"44885","T151","A425",1
"44886","T151","A427",4
"44887","T151","A429",4
"44888","T151","A430",1
"44889","T151","A431",0
"44890","T151","A432",3
"44891","T151","A434",3
"44892","T151","A437",3
"44893","T151","A439",4
"44894","T151","A442",1
"44895","T151","A443",0
"44896","T151","A444",2
"44897","T151","A452",1
"44898","T151","A462",4
"44899","T151","A464",1
"44900","T151","A468",0
"44901","T151","A473",0
"44902","T151","A478",4
"44903","T151","A479",0
"44904","T151","A483",1
"44905","T151","A484",1
"44906","T151","A485",0
"44907","T151","A487",0
"44908","T151","A488",0
"44909","T151","A489",4
"44910","T151","A491",4
"44911","T151","A494",3
"44912","T151","A496",2
"44913","T151","A501",1
"44914","T151","A504",2
"44915","T151","A505",1
"44916","T151","A506",4
"44917","T151","A509",0
"44918","T151","A517",1
"44919","T151","A518",0
"44920","T151","A520",2
"44921","T151","A525",1
"44922","T151","A528",0
"44923","T151","A529",1
"44924","T151","A530",2
"44925","T151","A538",2
"44926","T151","A540",4
"44927","T151","A541",0
"44928","T151","A548",3
"44929","T151","A550",3
"44930","T151","A552",3
"44931","T151","A553",1
"44932","T151","A557",3
"44933","T151","A564",0
"44934","T151","A574",0
"44935","T151","A580",0
"44936","T151","A581",2
"44937","T151","A586",0
"44938","T151","A591",2
"44939","T151","A594",0
"44940","T151","A595",2
"44941","T151","A599",1
"44942","T151","A605",2
"44943","T151","A606",2
"44944","T151","A609",3
"44945","T151","A610",2
"44946","T151","A613",4
"44947","T151","A614",2
"44948","T151","A616",2
"44949","T151","A627",3
"44950","T151","A628",2
"44951","T151","A631",0
"44952","T151","A632",2
"44953","T151","A634",2
"44954","T151","A636",0
"44955","T151","A637",1
"44956","T151","A638",3
"44957","T151","A641",4
"44958","T151","A643",1
"44959","T151","A645",4
"44960","T151","A648",2
"44961","T151","A649",2
"44962","T151","A653",0
"44963","T151","A658",3
"44964","T151","A659",1
"44965","T151","A662",1
"44966","T151","A664",3
"44967","T151","A665",3
"44968","T151","A666",1
"44969","T151","A668",1
"44970","T151","A670",0
"44971","T151","A673",1
"44972","T151","A674",3
"44973","T151","A676",2
"44974","T151","A679",1
"44975","T151","A683",3
"44976","T151","A688",3
"44977","T151","A690",3
"44978","T151","A692",1
"44979","T151","A695",3
"44980","T151","A696",3
"44981","T151","A697",4
"44982","T151","A698",2
"44983","T151","A700",3
"44984","T151","A701",1
"44985","T151","A702",0
"44986","T151","A706",1
"44987","T151","A708",3
"44988","T151","A709",2
"44989","T151","A710",0
"44990","T151","A716",4
"44991","T151","A717",3
"44992","T151","A718",3
"44993","T151","A722",4
"44994","T151","A723",4
"44995","T151","A724",4
"44996","T151","A729",4
"44997","T151","A730",4
"44998","T151","A733",2
"44999","T151","A736",3
"45000","T151","A738",3
"45001","T151","A740",0
"45002","T151","A746",4
"45003","T151","A747",2
"45004","T151","A752",2
"45005","T151","A753",4
"45006","T151","A754",2
"45007","T151","A755",4
"45008","T151","A756",0
"45009","T151","A759",2
"45010","T151","A762",4
"45011","T151","A766",3
"45012","T151","A767",2
"45013","T151","A772",4
"45014","T151","A775",1
"45015","T151","A779",4
"45016","T151","A784",2
"45017","T151","A786",1
"45018","T151","A788",0
"45019","T151","A789",2
"45020","T151","A791",3
"45021","T151","A792",4
"45022","T151","A794",0
"45023","T151","A795",4
"45024","T151","A798",1
"45025","T151","A799",0
"45026","T152","A005",1
"45027","T152","A006",1
"45028","T152","A007",0
"45029","T152","A008",0
"45030","T152","A011",4
"45031","T152","A012",4
"45032","T152","A013",0
"45033","T152","A016",4
"45034","T152","A017",3
"45035","T152","A019",0
"45036","T152","A021",2
"45037","T152","A022",3
"45038","T152","A024",1
"45039","T152","A030",2
"45040","T152","A031",1
"45041","T152","A032",2
"45042","T152","A033",3
"45043","T152","A034",2
"45044","T152","A037",2
"45045","T152","A039",1
"45046","T152","A040",1
"45047","T152","A041",0
"45048","T152","A043",2
"45049","T152","A044",1
"45050","T152","A045",3
"45051","T152","A046",1
"45052","T152","A048",2
"45053","T152","A050",1
"45054","T152","A052",1
"45055","T152","A054",1
"45056","T152","A057",0
"45057","T152","A060",3
"45058","T152","A062",1
"45059","T152","A065",4
"45060","T152","A066",3
"45061","T152","A067",3
"45062","T152","A069",3
"45063","T152","A072",3
"45064","T152","A074",2
"45065","T152","A075",2
"45066","T152","A080",2
